Transient,id,ra,dec,disc_date,TransientStatus
2021zom,92642,59.5645621621275,-18.563758643716017,2021-09-25 00:00:00,Ignore
2021zol,92641,347.058025,-7.202169444444444,2021-09-25 09:10:04.800000,Ignore
2021zoi,92638,300.2901375,-14.916358333333331,2021-09-25 05:35:31.200000,Ignore
2021zog,92636,247.7612916666666,0.5803,2021-09-21 03:38:43.002000,Ignore
2021zof,92635,115.5698,-4.8644944444444445,2021-09-26 11:40:37.998000,Ignore
2021zoe,92634,119.54616249999998,34.34245,2021-09-26 12:05:37.003000,Ignore
2021zod,92633,157.29041666666663,42.02436111111111,2021-09-26 12:14:10.997000,Ignore
2021zoc,92632,28.3146375,-7.5943805555555555,2021-09-08 12:59:02.400000,Ignore
2021znx,92626,359.74828749999995,-7.148083333333334,2021-09-25 10:33:36,Ignore
2021znv,92624,35.46787499999999,18.583166666666667,2021-09-11 10:53:45.600000,Ignore
2021znu,92623,19.55432931476532,-6.726822018793646,2021-09-08 00:00:00,Ignore
2021znt,92622,19.550366589161843,-22.30951184385135,2021-09-11 00:00:00,Ignore
2021zns,92621,63.26605,-1.5032833333333333,2021-09-13 13:16:19.200000,Ignore
2021znq,92619,32.32557083333333,-7.122769444444444,2021-09-04 13:55:12,Ignore
2021znp,92618,353.5983416666666,7.746480555555555,2021-09-13 08:23:59,Ignore
2021zno,92617,310.5808666666666,-3.163283333333333,2021-09-09 06:43:12,Ignore
2021znm,92615,0.1037333333333333,-27.078825,2021-09-10 10:30:43.200000,Ignore
2021znl,92614,323.9720749999999,16.851366666666667,2021-09-13 05:45:36,Ignore
2021znk,92613,16.27615833333333,7.327969444444444,2021-09-04 12:27:21.600000,Ignore
2021znj,92612,354.2391333333333,7.936725,2021-09-07 10:55:12,Ignore
2021znh,92610,344.0923485560119,-5.598252303076295,2021-09-08 00:00:00,Ignore
2021zng,92609,355.4741208333333,-16.722838888888887,2021-09-13 09:57:36,Ignore
2021znf,92427,67.31433288553733,-21.892836667031684,2021-09-07 00:00:00,Ignore
2021znc,92606,357.7919166666666,2.324794444444444,2021-09-13 08:26:52.800000,Ignore
2021zna,92604,44.71037083333333,-23.697097222222222,2021-09-11 13:50:52.800000,Ignore
2021zmz,92603,28.2482660810762,-6.422167135305877,2021-09-08 00:00:00,Ignore
2021zmx,92601,349.5372708497549,-20.780863124675164,2021-09-08 00:00:00,Ignore
2021zmw,92600,319.5458833333333,-23.089252777777777,2021-09-07 08:09:36,Ignore
2021zmv,92599,344.65074268915225,5.6460788342763255,2021-09-09 00:00:00,Ignore
2021zmt,92597,244.5838708333333,10.45431111111111,2021-09-26 05:29:45.600000,Ignore
2021zmr,92579,21.396195833333334,-19.179450000000003,2021-09-25 11:32:38.400000,Ignore
2021zmq,92578,31.9500125,-4.212291666666667,2021-09-04 13:52:19.200000,Ignore
2021zmp,92577,23.137427283676548,-5.790646662797188,2021-09-08 00:00:00,Ignore
2021zmo,92576,331.5887245591525,23.051457182822936,2021-09-13 00:00:00,Ignore
2021zmn,92575,50.640831636059474,1.9889086369741205,2021-09-15 00:00:00,Ignore
2021zmm,92574,356.69158705713414,4.798173866884548,2021-09-13 00:00:00,Ignore
2021zml,92573,338.4256083333333,-15.391344444444444,2021-09-13 00:00:00,Ignore
2021zmk,92572,333.5062833333333,-8.564377777777779,2021-09-08 08:44:09.600000,Ignore
2021zmj,92571,43.43377238768408,-3.605664134404992,2021-09-04 00:00:00,Ignore
2021zmi,92570,20.462454166666667,7.817813888888889,2021-09-04 12:31:40.800000,Ignore
2021zmh,92569,20.480087814211437,2.9296198258064314,2021-09-04 00:00:00,Ignore
2021zmg,92568,42.99484583333333,18.71956388888889,2021-09-11 11:03:50.400000,Ignore
2021zmf,92567,44.82949166666666,-0.7255388888888888,2021-09-04 14:02:24,Ignore
2021zme,92566,345.1317458333333,10.188738888888889,2021-09-04 00:00:00,Ignore
2021zmd,92565,329.6935666666666,-22.87463888888889,2021-09-11 07:13:26.400000,Ignore
2021zmc,92564,333.42314353104365,-5.306206903166199,2021-09-08 00:00:00,Ignore
2021zma,92562,40.756575,-2.0047444444444444,2021-09-04 13:59:31.200000,Ignore
2021zlz,92561,47.24442709221128,-21.39551067022593,2021-09-13 00:00:00,Ignore
2021zly,92560,319.9495583333333,18.15471388888889,2021-09-13 05:42:43.200000,Ignore
2021zlx,92559,49.05170833333333,16.12221388888889,2021-09-11 12:17:16.800000,Ignore
2021zlw,92558,62.9751625,-6.628444444444445,2021-09-17 13:39:21.600000,Ignore
2021zlv,92557,24.647041666666663,4.5743527777777775,2021-09-04 12:33:07.200000,Ignore
2021zlu,92556,35.02881038504155,-21.028428987511475,2021-09-13 00:00:00,Ignore
2021zlt,92555,354.4756208333333,19.119566666666667,2021-09-11 08:36:57.600000,Ignore
2021zls,92554,307.6805916666666,-3.892086111111111,2021-09-09 06:38:52.800000,Ignore
2021zlr,92553,31.800095833333327,-17.67411388888889,2021-09-13 11:55:40.800000,Ignore
2021zlq,92552,71.73123333333332,-18.52700833333333,2021-09-07 14:08:09.600000,Ignore
2021zlp,92551,333.56261803247213,-13.983774597828257,2021-09-07 00:00:00,Ignore
2021zlo,92550,40.19560216670461,-7.433920337537013,2021-09-04 00:00:00,Ignore
2021zln,92549,340.0814833333333,2.147080555555556,2021-09-09 08:15:21.600000,Ignore
2021zlm,92548,1.8234458333333328,-18.336305555555555,2021-09-07 11:52:48,Ignore
2021zll,92547,359.3568991628461,-19.990579178800523,2021-09-07 00:00:00,Ignore
2021zlk,92546,55.56235271384401,-18.268231786126847,2021-09-13 00:00:00,Ignore
2021zlj,92542,69.59584999999998,-17.736836111111113,2021-09-07 14:05:16.800000,Ignore
2021zlg,92539,310.6864166666666,15.50895,2021-09-14 04:58:04.800000,Ignore
2021zle,92537,301.8533125,-27.844966666666664,2021-09-24 05:47:02.400000,Ignore
2021zlc,92535,23.4458921974656,-2.5658028984710963,2021-09-08 00:00:00,Ignore
2021zlb,92534,59.536583333333326,-18.904444444444444,2021-09-07 13:55:12,Ignore
2021zla,92533,339.9857826100267,-22.053214860623488,2021-09-11 00:00:00,Ignore
2021zkz,92532,15.426788348892856,1.3658442076713369,2021-09-04 00:00:00,Ignore
2021zky,92531,343.270425,22.373005555555554,2021-09-13 07:10:33.600000,Ignore
2021zkx,92530,328.9448076381818,21.578974064453018,2021-09-13 00:00:00,Ignore
2021zkw,92529,3.741907314638664,-4.2685088073791215,2021-09-09 00:00:00,Ignore
2021zkv,92528,359.4250375,-6.555922222222222,2021-09-05 10:42:14.400000,Ignore
2021zku,92527,340.67595833333326,6.017225,2021-09-09 08:12:28.800000,Ignore
2021zkt,92526,29.878204166666663,-8.643752777777777,2021-09-04 13:53:45.600000,Ignore
2021zkr,92524,332.74965416666663,24.32345,2021-09-13 00:00:00,Ignore
2021zkq,92523,315.9834041666666,0.0381972222222222,2021-09-05 07:33:36,Ignore
2021zkp,92522,26.49930416666666,-7.983169444444445,2021-09-08 12:59:02.400000,Ignore
2021zkn,92520,44.5905875,-7.155844444444445,2021-09-04 14:05:16.800000,Ignore
2021zkm,92519,245.87147916666663,32.391108333333335,2021-09-20 05:51:21.600000,Ignore
2021zkk,92517,358.6569291666666,-22.663213888888887,2021-09-15 09:34:33.600000,Ignore
2021zkh,92514,317.813,37.414180555555554,2021-09-13 05:19:40.800000,Ignore
2021zkg,92513,311.3046666666666,20.51773888888889,2021-09-13 05:02:24,Ignore
2021zkc,92509,318.544875,34.61596111111111,2021-09-13 23:18:14.400000,Ignore
2021zjx,92503,296.1755916666666,-29.63290555555556,2021-09-24 06:50:23,Ignore
2021zjp,92491,13.0077875,-26.875669444444444,2021-09-23 10:22:04.800000,Ignore
2021zjk,92486,127.89129166666667,-16.48718888888889,2021-09-11 15:31:40.800000,Ignore
2021zjj,92485,125.90412499999998,-5.404519444444444,2021-09-11 15:20:09.600000,Ignore
2021zjh,92483,94.10625416666664,24.56722222222222,2021-09-22 10:48:55.996000,Ignore
2021zjg,92482,231.2315333333333,57.00429166666667,2021-09-23 03:44:26.002000,Ignore
2021zjf,92481,237.47072916666664,41.06966388888889,2021-09-23 03:48:30.004000,Ignore
2021zje,92480,313.1025208333333,-20.051377777777777,2021-09-19 05:32:29,Ignore
2021zjd,92479,335.5911208333333,-23.5069,2021-09-23 06:02:40.998000,Ignore
2021zjc,92478,142.4060625,35.548741666666665,2021-09-23 12:15:35.997000,Ignore
2021zjb,92477,143.1458458333333,36.839400000000005,2021-09-23 12:15:35.997000,Ignore
2021ziv,92470,284.24091666666664,-68.14678055555557,2021-09-11 09:25:55.200000,Ignore
2021ziu,92469,125.53216666666668,-8.16355,2021-09-11 01:35:02.400000,Ignore
2021zit,92468,308.324125,54.92528055555555,2021-09-10 05:29:45.600000,Ignore
2021zis,92467,304.0106666666666,5.0117,2021-09-10 04:43:40.800000,Ignore
2021zio,92463,304.33666666666664,17.975788888888886,2021-09-10 04:55:12,Ignore
2021zim,92461,302.445,-71.47068888888889,2021-09-09 09:23:02.400000,Ignore
2021zil,92460,120.54167083333331,3.563219444444444,2021-09-11 12:00:00,Ignore
2021zik,92459,127.68642916666666,-1.0721333333333334,2021-09-22 12:14:24,Ignore
2021zij,92458,143.6923847008681,32.30393771755451,2021-11-10 00:00:00,Ignore
2021zic,92451,145.33099583333333,24.71881388888889,2021-09-15 12:18:43.200000,Ignore
2021zib,92450,303.8775,-3.997152777777778,2021-09-11 04:33:36,Ignore
2021zia,92449,272.3332458333333,13.029997222222224,2021-09-16 04:39:21.600000,Ignore
2021zhv,92439,273.4759624999999,73.13429444444445,2021-09-19 05:52:48,Ignore
2021zht,92437,260.57752083333327,25.64635833333333,2021-09-21 04:52:19.200000,Ignore
2021zhs,92436,143.80117916666666,13.140941666666668,2021-09-21 12:31:40.800000,Ignore
2021zhr,92435,133.255271744103,22.87237853053717,2021-11-08 00:00:00,Ignore
2021zhq,92434,246.6735708333333,24.924325,2021-09-21 03:41:45.600000,Ignore
2021zhp,92433,125.176375,-0.1359888888888888,2021-09-22 12:10:04.800000,Ignore
2021zhn,92495,303.3194166666666,-43.93241111111111,2021-08-28 21:44:38.400000,Ignore
2021zhm,92494,309.3573333333333,-76.72458055555556,2021-08-11 21:20:09.600000,Ignore
2021zhk,92431,338.8704083333333,19.679233333333336,2021-09-21 05:42:02.592000,Ignore
2021zhj,92430,129.17116249999998,-1.08235,2021-09-22 12:10:28.128000,Ignore
2021zhf,92409,120.25370833333334,-18.10205,2021-09-08 13:43:40.800000,Ignore
2021zhe,92408,310.78233333333327,-63.65125,2021-09-07 21:30:14.400000,Ignore
2021zhc,92406,75.47641449477177,-2.8277273971633474,2021-09-22 00:00:00,Ignore
2021zhb,92405,339.09913333333327,13.879208333333334,2021-09-21 06:34:33.600000,Ignore
2021zgz,92403,232.0138625,31.74110555555556,2021-09-22 05:36:57.600000,Ignore
2021zgy,92402,111.38663333333332,39.85224166666667,2021-09-17 10:50:49.344000,Ignore
2021zgv,92399,48.329904166666665,18.295194444444448,2021-09-17 10:14:52.800000,Ignore
2021zgu,92398,73.43526156785447,0.8227432783335561,2021-11-11 00:00:00,Ignore
2021zgt,92397,104.83329583333332,18.301222222222226,2021-09-20 11:49:55.200000,Ignore
2021zgs,92396,132.25131666666664,6.187647222222222,2021-09-21 12:07:12,Ignore
2021zgr,92395,256.7455166666667,17.673933333333334,2021-09-21 03:41:45.600000,Ignore
2021zgp,92393,230.46880416666664,40.28500833333333,2021-09-16 04:19:12,Ignore
2021zgo,92392,235.0965875,21.77915833333333,2021-09-19 03:54:43.200000,Ignore
2021zgn,92391,235.81551666666664,26.733277777777776,2021-09-07 05:22:33.600000,Ignore
2021zgl,92389,273.03815416666663,32.08405555555556,2021-09-19 04:55:12,Ignore
2021zfy,92376,54.83102772250356,-27.55405751229757,2021-09-22 00:00:00,Ignore
2021zfv,92373,53.641908333333326,-29.372122222222224,2021-09-21 12:14:24,Ignore
2021zfu,92372,58.10988333333333,-30.39728611111111,2021-09-21 12:20:09.600000,Ignore
2021zfr,92369,45.13144387926905,-14.9557112520121,2021-09-30 00:00:00,Ignore
2021zfp,92367,153.3950875,38.71618333333333,2021-09-19 12:08:15.936000,Ignore
2021zfn,92365,9.180666666666664,26.33859722222222,2021-09-15 09:51:14,Ignore
2021zfm,92364,78.259425,67.73567222222222,2021-09-20 08:20:18.997000,Ignore
2021zfl,92363,308.34861666666666,54.21248611111111,2021-09-16 05:45:36,Ignore
2021zfk,92362,233.38815,52.722975000000005,2021-09-16 04:52:19.200000,Ignore
2021zfj,92361,134.01970416666666,21.96899722222222,2021-09-19 12:05:45.600000,Ignore
2021zfh,92359,144.43066666666667,20.74586111111111,2021-09-19 12:25:55.200000,Ignore
2021zfg,92358,100.39803333333332,39.58971666666667,2021-09-18 11:51:25.056000,Ignore
2021zfb,92319,42.52802042940581,-15.417186878235905,2021-09-30 00:00:00,Ignore
2021zez,92307,269.8424083333333,32.40096944444444,2021-09-20 03:28:07.003000,Ignore
2021zey,92306,241.67055416666668,60.33831666666667,2021-09-16 04:48:24.002000,Ignore
2021zex,92305,33.5236375,5.176552777777778,2021-09-20 07:56:15.072000,Ignore
2021zeu,92302,29.22845,24.383086111111112,2021-09-04 09:16:39.648000,Ignore
2021zes,92300,270.6617,22.81241111111111,2021-09-20 03:41:02.400000,Ignore
2021zeq,92294,347.58024166666667,32.61808333333333,2021-09-14 05:49:55.200000,Ignore
2021zep,92293,22.06543333333333,-14.051477777777778,2021-09-15 10:30:43.200000,Ignore
2021zeo,92292,358.0701291666666,17.52498611111111,2021-10-04 00:00:00,Ignore
2021zen,92291,302.69317916666665,51.35681666666667,2021-09-19 05:16:48,Ignore
2021zej,92287,28.55927083333333,-17.512097222222224,2021-09-19 10:03:40.997000,Ignore
2021zei,92286,282.9620541666667,57.20342777777778,2021-09-16 05:39:12.997000,Ignore
2021zef,92283,142.06354166666665,42.148555555555554,2021-09-19 12:07:35,Ignore
2021zee,92282,131.86903749999996,33.760333333333335,2021-09-19 12:06:54.003000,Ignore
2021zed,92281,135.11959583333334,20.22928333333333,2021-09-14 12:28:38.004000,Ignore
2021zea,92280,44.17153906737919,-15.383125314329469,2021-09-18 00:00:00,Ignore
2021zdy,92278,58.65314999999999,-12.488586111111111,2021-09-18 14:22:33.600000,Ignore
2021zdw,92276,46.412996217271775,-11.200682093167318,2021-09-18 00:00:00,Ignore
2021zdv,92275,54.16826230793206,-11.591833348231232,2021-09-18 00:00:00,Ignore
2021zdu,92274,45.20010448719493,-14.29191773442956,2021-09-18 00:00:00,Ignore
2021zdt,92273,48.45440416666666,-13.8623,2021-09-18 14:13:55.200000,Ignore
2021zds,92272,54.688073960852975,-13.812460391304205,2021-09-18 00:00:00,Ignore
2021zdq,92270,60.29702332985721,-14.11535701448706,2021-09-18 00:00:00,Ignore
2021zdo,92268,28.390741666666663,7.929975000000001,2021-09-14 08:41:48.768000,Ignore
2021zdn,92267,10.661374999999998,41.14577777777778,2021-09-19 00:58:32.160000,Ignore
2021zdl,92265,80.23000416666665,1.274725,2021-09-19 00:30:10.944000,Ignore
2021zdj,92263,294.1855,-5.39935,2021-09-16 06:10:04.800000,Ignore
2021zdi,92262,124.99897916666664,42.00032777777778,2021-09-16 11:50:11.003000,Ignore
2021zdh,92261,10.67179583333333,41.242383333333336,2021-09-18 14:35:32.928000,Ignore
2021zdg,92260,124.79392083333332,76.261775,2021-09-18 11:21:59.904000,Ignore
2021zdf,92259,69.23880833333332,-6.764522222222222,2021-09-13 13:27:50.400000,Ignore
2021zdd,92257,68.31175416666665,-10.938669444444445,2021-09-17 11:06:53.568000,Ignore
2021zdc,92256,21.64025,44.653641666666665,2021-09-17 09:54:25.920000,Ignore
2021zdb,92255,34.27307916666666,31.699683333333333,2021-09-14 08:43:54.048000,Ignore
2021zda,92254,312.9810958333333,0.098675,2021-09-13 05:38:14.997000,Ignore
2021zcz,92253,30.449437499999995,-11.39954722222222,2021-09-13 09:05:14.004000,Ignore
2021zcy,92252,103.7431875,66.41663055555556,2021-09-13 11:14:45.001000,Ignore
2021zcx,92251,132.09485416666664,24.7324,2021-09-15 12:09:29.998000,Ignore
2021zcw,92250,16.115799999999997,39.44238611111111,2021-09-17 07:12:09.996000,Ignore
2021zcu,92248,8.994179166666665,49.15184444444444,2021-09-17 09:23:18.997000,Ignore
2021zct,92247,28.92613376270512,23.07090866980349,2021-09-28 00:00:00,Ignore
2021zcs,92246,13.2919625,42.80961666666666,2021-09-11 10:27:35.004000,Ignore
2021zcr,92245,33.59212083333333,-1.5394138888888889,2021-09-17 10:06:19.999000,Ignore
2021zcq,92244,58.99476249999999,-19.751,2021-09-12 11:34:33.001000,Ignore
2021zcp,92243,37.30622916666666,-12.19045,2021-09-17 10:09:43.004000,Ignore
2021zcn,92241,51.92854583333333,-27.770030555555557,2021-09-14 11:02:20,Ignore
2021zcm,92240,44.13595,38.344433333333335,2021-09-17 10:29:43.999000,Ignore
2021zck,92238,118.17427083333332,52.48102222222222,2021-09-17 10:52:09.998000,Ignore
2021zcj,92237,51.952954166666665,-26.647152777777777,2021-09-17 10:31:44,Ignore
2021zci,92236,52.67626666666666,-23.69002777777778,2021-09-14 11:02:20,Ignore
2021zch,92235,49.29986666666666,20.531025,2021-09-12 09:48:03.004000,Ignore
2021zcg,92234,58.84624999999999,-8.471894444444445,2021-09-17 11:32:45.001000,Ignore
2021zce,92232,50.45009999999999,17.57830277777778,2021-09-10 10:51:45.996000,Ignore
2021zcd,92226,333.4367916666666,-72.84116666666667,2021-09-16 05:33:50.112000,Ignore
2021zcc,92225,18.20728333333333,-18.1346,2021-09-13 09:01:49,Ignore
2021zcb,92224,46.369079166666666,3.602155555555556,2021-09-15 12:25:55.200000,Ignore
2021zca,92223,47.38501666666666,5.901525,2021-09-15 12:24:28.800000,Ignore
2021zbv,92218,8.876441666666667,43.83025555555556,2021-09-17 06:54:38.016000,Ignore
2021zbt,92216,347.60970416666663,1.1932222222222222,2021-09-01 09:25:55.200000,Ignore
2021zbs,92215,59.192791666666665,4.611791666666666,2021-09-01 13:17:45.600000,Ignore
2021zbr,92214,112.6127125,25.613966666666663,2021-09-03 11:54:14.400000,Ignore
2021zbq,92213,315.5126739381085,-1.5981008253295297,2021-09-12 00:00:00,Ignore
2021zbp,92212,329.66344999999995,-19.49762777777778,2021-09-13 06:04:19.200000,Ignore
2021zbo,92211,134.98092499999996,15.237327777777775,2021-09-13 12:20:09.600000,Ignore
2021zbn,92210,273.1727875,29.40248888888889,2021-09-13 05:11:02.400000,Ignore
2021zbm,92209,322.4147625,41.29350555555556,2021-09-16 09:24:28.800000,Ignore
2021zbl,92208,274.29354166666667,13.548808333333334,2021-09-16 04:37:55.200000,Ignore
2021zbk,92207,304.323375,13.348211111111112,2021-09-16 05:57:07.200000,Ignore
2021zbj,92206,147.3766208333333,36.498530555555554,2021-09-15 12:20:09.600000,Ignore
2021zbi,92205,290.20393749999994,37.75745,2021-09-01 06:24:28.800000,Ignore
2021zbh,92204,81.94337083333333,-13.882233333333334,2021-09-10 11:05:16.800000,Ignore
2021zbg,92203,348.1275666666666,35.85950277777778,2021-09-08 07:50:52.800000,Ignore
2021zbf,92202,353.1360625,37.166375,2021-10-29 00:00:00,Ignore
2021zbe,92201,233.65875,58.564030555555554,2021-09-16 03:29:16.002000,Ignore
2021zbc,92199,214.15114166666663,40.18481666666666,2021-09-16 03:44:04.998000,Ignore
2021zbb,92198,352.6104624999999,27.32131111111111,2021-09-12 06:11:56.999000,Ignore
2021zba,92197,327.26624166666664,-7.753444444444445,2021-09-13 06:04:38.001000,Ignore
2021zaz,92196,125.50669166666668,39.82640000000001,2021-09-16 11:18:44.001000,Ignore
2021zay,92195,332.70228127727705,24.072951461740693,2021-09-13 00:00:00,Ignore
2021zav,92192,270.46418333333327,33.91903055555555,2021-09-13 04:23:05.004000,Ignore
2021zat,92190,327.3680708333333,22.18521944444445,2021-09-14 06:00:21.997000,Ignore
2021zar,92188,298.54791249999994,47.90920833333333,2021-09-16 09:23:14.997000,Ignore
2021zaq,92187,342.5525791666666,80.88089166666666,2021-09-14 05:11:14.004000,Ignore
2021zao,92185,125.31719237996306,70.41364209619483,2021-11-21 00:00:00,Ignore
2021zan,92184,56.92053333333333,-26.77860833333333,2021-09-10 11:01:32.998000,Ignore
2021zam,92183,147.56101249999998,45.95621111111112,2021-09-16 12:07:55.001000,Ignore
2021zal,92182,148.53604166666665,48.26658611111111,2021-09-16 12:04:15.001000,Ignore
2021zak,92181,120.93330833333334,6.141097222222222,2021-09-13 12:04:09.998000,Ignore
2021zaj,92180,146.28168472111813,32.1950099827549,2021-11-10 00:00:00,Ignore
2021zai,92179,48.07541047373457,6.195233772347606,2021-09-15 00:00:00,Ignore
2021zah,92178,10.754591666666666,41.21506666666667,2021-09-13 09:46:36.768000,Ignore
2021zag,92177,331.5912666666666,-8.08985,2021-09-13 08:42:35.424000,Ignore
2021zaf,92176,44.33551403837462,3.8913266921678975,2021-09-15 00:00:00,Ignore
2021zad,92174,54.76142916666666,5.56015,2021-09-15 12:36:00,Ignore
2021zab,92172,73.1295,-11.383730555555555,2021-09-11 11:05:06.432000,Ignore
2021yzx,92168,222.5463,65.99506111111111,2021-09-13 05:17:26.016000,Ignore
2021yzt,92164,108.65450416666664,21.09945,2021-09-02 11:54:14.400000,Ignore
2021yzr,92162,287.6225375,-6.172747222222222,2021-09-09 04:27:50.400000,Ignore
2021yzq,92161,87.47626249999999,-15.855530555555555,2021-09-10 11:54:14.400000,Ignore
2021yzp,92160,91.71349999999998,-3.2574,2021-09-06 11:29:45.600000,Ignore
2021yzo,92159,246.0759208333333,31.201538888888887,2021-09-13 03:25:55.200000,Ignore
